kepid,kepoi_name,koi_pdisposition,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_sparprov,koi_vet_stat,koi_vet_date,ra,dec,koi_kepmag
7429287,K04260.01,FALSE POSITIVE,FALSE POSITIVE,371.551,1.10E-02,-1.10E-02,297.04,1.30E-02,-1.30E-02,1.41E+02,1.70E+01,-1.70E+01,11.9,1.7,-1.7,0.1,2.00E+00,-2.00E+00,0,1.80E+01,-1.80E+01,89.9,5.10E+00,-5.10E+00,0.992661,2.00E-05,-2.00E-05,0,,,,,,229,1452,-1452,0.011,1.50E-02,-1.50E-02,1.1,1.6,-1.6,251,38,-38,,,,,,,0.952,0,0,,,,,Active,7/31/13,286.395844,43.075821,11.443
10526887,K04261.01,CANDIDATE,CANDIDATE,1.450880434,6.82E-06,-6.82E-06,132.23402,1.72E-03,-1.72E-03,1.49E+02,1.21E+01,-1.21E+01,1.7654,0.0861,-0.0861,0.035,1.29E-01,-1.29E-01,0.64,1.60E+00,-1.60E+00,82.5,3.09E+01,-3.09E+01,0.0251788,7.90E-08,-7.90E-08,0,,,,,,4.9,8,-8,0.01181,4.15E-03,-4.15E-03,1.319,0.464,-0.464,1700,503,-503,6046,211,-211,4.423,0.366,-0.366,1.023,0.601,-0.601,-0.14,0.3,-0.3,q1_q16_stellar,Active,12/19/13,288.302002,47.775551,15.369
11125613,K02485.03,CANDIDATE,CANDIDATE,5.72715278,2.40E-05,-2.40E-05,133.96672,3.01E-03,-3.01E-03,3.42E+02,2.51E+01,-2.51E+01,2.118,0.356,-0.356,0.077,5.46E-01,-5.46E-01,0.72,2.10E+00,-2.10E+00,87.2,1.67E+01,-1.67E+01,0.0579434,1.62E-07,-1.62E-07,0,,,,,,14.9,45.7,-45.7,0.0183,1.54E-02,-1.54E-02,1.51,1.3,-1.3,817,113,-113,5130,185,-185,4.579,0.159,-0.159,0.756,0.202,-0.202,-0.12,0.36,-0.36,q1_q16_stellar,Active,12/19/13,285.17334,48.770039,15.311
9641144,K04262.01,FALSE POSITIVE,FALSE POSITIVE,1.089069544,6.98E-06,-6.98E-06,132.03316,1.94E-03,-1.94E-03,4.82E+01,4.20E+00,-4.20E+00,1.982,0.26,-0.26,0.0141,7.37E-02,-7.37E-02,0.31,7.30E+00,-7.30E+00,86,1.14E+02,-1.14E+02,0.0214027,9.15E-08,-9.15E-08,0,,,,,,4.02,9.3,-9.3,0.00646,3.00E-03,-3.00E-03,0.774,0.359,-0.359,2040,721,-721,6455,253,-253,4.399,0.412,-0.412,1.098,0.771,-0.771,-0.26,0.36,-0.36,q1_q16_stellar,Active,12/19/13,288.090088,46.322948,13.938
8572168,K04263.01,FALSE POSITIVE,FALSE POSITIVE,1.662700967,9.75E-06,-9.75E-06,132.44807,2.53E-03,-2.53E-03,4.47E+01,4.50E+00,-4.50E+00,2.062,0.161,-0.161,0.014,1.06E-01,-1.06E-01,0.3,1.08E+01,-1.08E+01,87,1.14E+02,-1.14E+02,0.0298027,1.16E-07,-1.16E-07,0,,,,,,5.9,20.1,-20.1,0.00617,4.49E-03,-4.49E-03,1.51,1.1,-1.1,2308,581,-581,6028,226,-226,3.842,0.481,-0.481,2.244,1.117,-1.117,-0.06,0.28,-0.28,q1_q16_stellar,Active,12/19/13,296.20578,44.660446,13.97
12509829,K04264.01,FALSE POSITIVE,FALSE POSITIVE,0.888467711,5.24E-06,-5.24E-06,131.876,1.18E-03,-1.18E-03,3.09E+02,2.28E+01,-2.28E+01,1.3903,0.0746,-0.0746,0.124,4.86E-01,-4.86E-01,0.896,4.29E-01,-4.29E-01,67.8,4.75E+01,-4.75E+01,0.0173816,6.84E-08,-6.84E-08,0,,,,,,2.37,3.7,-3.7,0.01923,8.11E-03,-8.11E-03,1.698,0.716,-0.716,1671,431,-431,5551,184,-184,4.57,0.335,-0.335,0.809,0.414,-0.414,-0.16,0.34,-0.34,q1_q16_stellar,Active,12/19/13,291.061676,51.404781,15.85
7368137,K04265.01,FALSE POSITIVE,FALSE POSITIVE,2.18253919,1.46E-05,-1.46E-05,132.35159,3.83E-03,-3.83E-03,8.26E+01,2.03E+01,-2.03E+01,3.763,0.996,-0.996,0.031,4.63E-01,-4.63E-01,0,4.96E+03,-4.96E+03,90,6.36E+04,-6.36E+04,0.031281,1.40E-07,-1.40E-07,0,,,,,,4.5,29.3,-29.3,0.0083,1.20E-02,-1.20E-02,0.72,1,-1,1292,406,-406,5804,177,-177,4.569,0.396,-0.396,0.796,0.498,-0.498,-0.46,0.34,-0.34,q1_q16_stellar,Active,12/19/13,293.423615,42.917641,14.897
9027841,K04266.01,FALSE POSITIVE,FALSE POSITIVE,0.503994405,0.00E+00,0.00E+00,131.6343103,0.00E+00,0.00E+00,1.93E+03,0.00E+00,0.00E+00,1.5,0,0,0.0573199,0.00E+00,0.00E+00,0.1,0.00E+00,0.00E+00,87.84,0.00E+00,0.00E+00,0.011218,0.00E+00,0.00E+00,0,,,,,,2.65540857,0,0,0.039333946,0.00E+00,0.00E+00,3.18483,0,0,1812.3,0,0,,,,,,,0.742,0,0,,,,,Active,7/31/13,293.952209,45.31826,15.498
7450747,K04267.01,CANDIDATE,CANDIDATE,2.208256,2.20E-05,-2.20E-05,131.6394,4.50E-03,-4.50E-03,1.04E+02,1.00E+01,-1.00E+01,3.13,0.29,-0.29,0.04,2.50E-01,-2.50E-01,0.5,3.40E+00,-3.40E+00,83,6.10E+01,-6.10E+01,0.0339245,2.20E-07,-2.20E-07,0,,,,,,5,12,-12,0.0097,5.20E-03,-5.20E-03,1.08,0.58,-0.58,1482,291,-291,,,,,,,1.019,0,0,,,,,Active,6/6/13,293.542297,43.0261,15.201
7826620,K04268.01,CANDIDATE,CANDIDATE,0.84992,1.30E-05,-1.30E-05,131.6622,1.30E-03,-1.30E-03,1.56E+02,2.50E+01,-2.50E+01,0.85,0.13,-0.13,0.5,7.50E+00,-7.50E+00,0.99,2.20E-01,-2.20E-01,59,6.50E+01,-6.50E+01,0.0150017,1.50E-07,-1.50E-07,0,,,,,,1.9,3.2,-3.2,0.02,1.00E-01,-1.00E-01,1.3,6.6,-6.6,1240,21,-21,,,,,,,0.594,0,0,,,,,Active,6/6/13,293.288025,43.514992,15.22
8890924,K04269.01,CANDIDATE,CANDIDATE,26.6564363,2.05E-04,-2.05E-04,131.59764,6.32E-03,-6.32E-03,1.72E+02,1.27E+01,-1.27E+01,4.948,0.356,-0.356,0.068,5.70E-01,-5.70E-01,0.38,8.40E+00,-8.40E+00,89.4,1.45E+01,-1.45E+01,0.194194,9.93E-07,-9.93E-07,0,,,,,,39,141,-141,0.012,1.20E-02,-1.20E-02,3.99,4,-4,904,196,-196,5159,188,-188,3.604,0.327,-0.327,3.062,1.306,-1.306,-0.04,0.36,-0.36,q1_q16_stellar,Active,12/19/13,293.796844,45.160728,13.263
4861784,K04278.01,FALSE POSITIVE,FALSE POSITIVE,5.6297247,6.30E-05,-6.30E-05,136.84343,9.20E-03,-9.20E-03,4.58E+02,3.40E+01,-3.40E+01,6.337,0.366,-0.366,0.947,6.26E-01,-6.26E-01,0.9274,4.77E-02,-4.77E-02,71.69,6.10E+00,-6.10E+00,0.0609813,4.55E-07,-4.55E-07,0,,,,,,2.952,0.807,-0.807,0.02433,1.97E-03,-1.97E-03,2.228,0.181,-0.181,900,218,-218,5497,190,-190,4.57,0.339,-0.339,0.839,0.403,-0.403,0.07,0.25,-0.25,q1_q16_stellar,Active,12/19/13,298.03653,39.90601,15.993
5876360,K04279.01,FALSE POSITIVE,FALSE POSITIVE,1.050820342,4.24E-06,-4.24E-06,132.171342,6.21E-04,-6.21E-04,3.65E+03,2.68E+02,-2.68E+02,0.849,0.307,-0.307,0.111,4.02E-01,-4.02E-01,0.766,9.00E-01,-9.00E-01,83.7,1.75E+01,-1.75E+01,0.0202325,5.44E-08,-5.44E-08,0,,,,,,7,11,-11,0.0616,2.41E-02,-2.41E-02,6.73,2.6,-2.6,1792.7,0,0,5780,0,0,4.438,0,0,1,0,0,0,0,0,Solar,Active,12/19/13,291.819977,41.112476,17.172
5026326,K04280.01,FALSE POSITIVE,FALSE POSITIVE,1.397751233,8.09E-06,-8.09E-06,132.31851,2.62E-03,-2.62E-03,1.59E+02,1.26E+01,-1.26E+01,2.961,0.915,-0.915,0.21,5.00E-01,-5.00E-01,0.905,2.61E-01,-2.61E-01,56.6,4.16E+01,-4.16E+01,0.0251521,9.71E-08,-9.71E-08,0,,,,,,1.64,1.3,-1.3,0.01372,3.55E-03,-3.55E-03,1.668,0.432,-0.432,1763,623,-623,6006,251,-251,4.38,0.397,-0.397,1.114,0.782,-0.782,0.08,0.32,-0.32,q1_q16_stellar,Active,12/19/13,295.671875,40.18037,15.012
5471574,K02505.02,FALSE POSITIVE,FALSE POSITIVE,12.4259544,2.38E-04,-2.38E-04,133.9423,1.50E-02,-1.50E-02,3.53E+02,1.88E+01,-1.88E+01,21.045,0.234,-0.234,7.456,5.31E-01,-5.31E-01,0.97723,1.84E-03,-1.84E-03,44.05,8.10E-01,-8.10E-01,0.109862,1.40E-06,-1.40E-06,0,,,,,,1.3597,0.0164,-0.0164,0.022663,6.97E-04,-6.97E-04,3.932,0.121,-0.121,1099,231,-231,6550,264,-264,4.094,0.247,-0.247,1.59,0.655,-0.655,-0.32,0.34,-0.34,q1_q16_stellar,Active,12/19/13,297.688812,40.643661,13.398
5512580,K04281.01,FALSE POSITIVE,FALSE POSITIVE,383.079,1.90E-02,-1.90E-02,281.524,2.80E-02,-2.80E-02,7.35E+02,8.90E+01,-8.90E+01,13.9,4,-4,0.4,4.40E+00,-4.40E+00,0.4,8.80E+00,-8.80E+00,89.9,3.20E+00,-3.20E+00,1.01744,3.30E-05,-3.30E-05,0,,,,,,196,921,-921,0.025,2.70E-02,-2.70E-02,2.3,2.5,-2.5,231,31,-31,,,,,,,0.851,0,0,,,,,Active,7/31/13,283.729553,40.789028,15.371
11670599,K04282.01,FALSE POSITIVE,FALSE POSITIVE,0.84759,1.30E-05,-1.30E-05,131.558,2.80E-03,-2.80E-03,4.60E+01,6.40E+00,-6.40E+00,1.7,1.3,-1.3,0.06,3.40E-01,-3.40E-01,0.89,7.50E-01,-7.50E-01,61,9.90E+01,,0.0183351,1.80E-07,-1.80E-07,0,,,,,,1.8,4.2,-4.2,0.0072,4.20E-03,-4.20E-03,0.85,0.49,-0.49,2134,360,-360,,,,,,,1.072,0,0,,,,,Active,7/31/13,296.124573,49.726669,14.263
6359820,K04283.01,FALSE POSITIVE,FALSE POSITIVE,331.819,1.50E-02,-1.50E-02,347.078,2.00E-02,-2.00E-02,6.13E+02,8.00E+01,-8.00E+01,13,3.5,-3.5,0.3,3.80E+00,-3.80E+00,0,2.40E+01,-2.40E+01,89.9,7.50E+00,-7.50E+00,0.950148,2.90E-05,-2.90E-05,0,,,,,,195,1100,-1100,0.023,2.70E-02,-2.70E-02,2.3,2.7,-2.7,263,48,-48,,,,,,,0.937,0,0,,,,,Active,7/31/13,290.357056,41.76162,15.027
10156055,K04284.01,FALSE POSITIVE,FALSE POSITIVE,2.4279851,1.35E-05,-1.35E-05,133.60784,2.83E-03,-2.83E-03,7.55E+01,7.00E+00,-7.00E+00,3.106,0.221,-0.221,0.025,2.18E-01,-2.18E-01,0.1,4.13E+01,-4.13E+01,89,3.99E+02,-3.99E+02,0.0362383,1.34E-07,-1.34E-07,0,,,,,,6,23.5,-23.5,0.00803,6.00E-03,-6.00E-03,0.883,0.66,-0.66,1533,386,-386,6587,223,-223,4.463,0.343,-0.343,1.008,0.503,-0.503,-0.5,0.34,-0.34,q1_q16_stellar,Active,12/19/13,296.990173,47.130661,14.049
8418018,K04285.01,FALSE POSITIVE,FALSE POSITIVE,372.948,1.30E-02,-1.30E-02,217.834,1.70E-02,-1.70E-02,2.99E+02,3.10E+01,-3.10E+01,13.9,3.3,-3.3,0.3,3.70E+00,-3.70E+00,0,1.20E+01,-1.20E+01,89.9,4.50E+00,-4.50E+00,1.00494,2.40E-05,-2.40E-05,0,,,,,,190,1185,-1185,0.016,2.20E-02,-2.20E-02,1.5,2.1,-2.1,237,41,-41,,,,,,,0.867,0,0,,,,,Active,7/31/13,286.227081,44.430328,13.962
8890924,K04269.02,CANDIDATE,CANDIDATE,4.440606,9.30E-05,-9.30E-05,135.275,1.10E-02,-1.10E-02,4.14E+01,5.10E+00,-5.10E+00,7.4,1.3,-1.3,0.05,3.70E-01,-3.70E-01,0.4,7.30E+00,-7.30E+00,85,1.15E+02,-1.15E+02,0.057828,8.10E-07,-8.10E-07,0,,,,,,4,13,-13,0.0059,5.20E-03,-5.20E-03,1.9,1.7,-1.7,1608,147,-147,,,,,,,2.929,0,0,,,,,Active,6/6/13,293.796844,45.160728,13.263
8483241,K04270.01,FALSE POSITIVE,FALSE POSITIVE,373.748,1.10E-02,-1.10E-02,178.139,1.60E-02,-1.60E-02,5.60E+02,5.60E+01,-5.60E+01,10.6,4.7,-4.7,0.3,5.40E+00,-5.40E+00,0,2.60E+01,-2.60E+01,89.9,6.30E+00,-6.30E+00,1.01773,2.10E-05,-2.10E-05,0,,,,,,261,2512,-2512,0.022,4.40E-02,-4.40E-02,2.3,4.7,-4.7,257,50,-50,,,,,,,0.969,0,0,,,,,Active,7/31/13,286.532776,44.554569,14.808
5959719,K02498.02,CANDIDATE,CONFIRMED,13.0602472,1.22E-04,-1.22E-04,144.32915,7.34E-03,-7.34E-03,9.38E+01,1.01E+01,-1.01E+01,2.893,0.27,-0.27,0.025,4.99E-01,-4.99E-01,0,1.84E+03,-1.84E+03,90,3.04E+03,-3.04E+03,0.100527,6.24E-07,-6.24E-07,0,,,,,,35,306,-306,0.0086,2.08E-02,-2.08E-02,0.73,1.7,-1.7,630.6,30.8,-30.8,5168,108,-108,4.566,0.063,-0.063,0.769,0.068,-0.068,-0.12,0.18,-0.18,q1_q16_stellar,Active,12/19/13,291.628784,41.208599,13.942
5992210,K04271.01,FALSE POSITIVE,FALSE POSITIVE,0.6410986,9.20E-06,-9.20E-06,132.1274,1.30E-03,-1.30E-03,1.23E+02,1.40E+01,-1.40E+01,1.2,0.17,-0.17,0.028,9.10E-02,-9.10E-02,0.74,9.70E-01,-9.70E-01,75,4.10E+01,-4.10E+01,0.0149134,1.40E-07,-1.40E-07,0,,,,,,2.8,3.8,-3.8,0.011,3.60E-03,-3.60E-03,1.22,0.4,-0.4,2117.1,0,0,,,,,,,1.016,0,0,,,,,Active,7/31/13,299.608246,41.268341,14.098
9302543,K04272.01,FALSE POSITIVE,FALSE POSITIVE,1.21472918,1.67E-05,-1.67E-05,131.76299,9.90E-03,-9.90E-03,2.75E+02,2.57E+01,-2.57E+01,2.551,0.178,-0.178,0.928,2.80E-01,-2.80E-01,0.98042,7.84E-03,-7.84E-03,17.18,1.90E+00,-1.90E+00,0.0264797,2.43E-07,-2.43E-07,0,,,,,,1.02619,0.0041,-0.0041,0.0202,2.17E-03,-2.17E-03,7.222,0.774,-0.774,3303,858,-858,6732,256,-256,3.632,0.486,-0.486,3.276,1.684,-1.684,-0.14,0.3,-0.3,q1_q16_stellar,Active,12/19/13,299.086578,45.776821,11.464
9716028,K04273.01,CANDIDATE,CANDIDATE,17.3728022,1.20E-04,-1.20E-04,138.30261,5.56E-03,-5.56E-03,7.13E+01,5.90E+00,-5.90E+00,3.059,0.279,-0.279,0.024,4.12E-01,-4.12E-01,0.1,9.42E+01,-9.42E+01,90,1.25E+02,-1.25E+02,0.134346,6.18E-07,-6.18E-07,0,,,,,,44,343,-343,0.0077,1.27E-02,-1.27E-02,0.95,1.6,-1.6,782.2,80.2,-80.2,6122,154,-154,4.364,0.145,-0.145,1.127,0.224,-0.224,0.02,0.16,-0.16,q1_q16_stellar,Active,12/19/13,294.209839,46.479969,12.677
6223324,K04274.01,CANDIDATE,CANDIDATE,1.975068215,9.85E-06,-9.85E-06,132.35838,2.64E-03,-2.64E-03,1.52E+02,1.25E+01,-1.25E+01,2.398,0.129,-0.129,0.027,3.13E-01,-3.13E-01,0.1,6.88E+01,-6.88E+01,89,6.25E+02,-6.25E+02,0.0310445,1.03E-07,-1.03E-07,0,,,,,,6.3,32.9,-32.9,0.0113,1.23E-02,-1.23E-02,1.17,1.3,-1.3,1478,443,-443,6065,238,-238,4.495,0.394,-0.394,0.947,0.563,-0.563,-0.18,0.32,-0.32,q1_q16_stellar,Active,12/19/13,296.811584,41.51569,15.276
3336845,K04275.01,FALSE POSITIVE,FALSE POSITIVE,0.498446,1.30E-05,-1.30E-05,131.5914,1.40E-03,-1.40E-03,5.02E+01,7.30E+00,-7.30E+00,0.99,0.18,-0.18,0.015,4.30E-02,-4.30E-02,0.73,9.10E-01,-9.10E-01,74,4.00E+01,-4.00E+01,0.0116971,2.00E-07,-2.00E-07,0,,,,,,2.7,3.2,-3.2,0.0071,2.40E-03,-2.40E-03,0.64,0.22,-0.22,2024,468,-468,,,,,,,0.825,0,0,,,,,Active,7/31/13,289.976166,38.450489,13.681
6026924,K04276.01,CANDIDATE,CANDIDATE,56.644786,6.09E-04,-6.09E-04,138.78285,9.72E-03,-9.72E-03,1.18E+02,9.20E+00,-9.20E+00,15.381,0.667,-0.667,0.203,8.39E-01,-8.39E-01,0.48,3.00E+00,-3.00E+00,88.89,8.90E+00,-8.90E+00,0.287408,2.06E-06,-2.06E-06,0,,,,,,24.9,46.7,-46.7,0.01022,3.87E-03,-3.87E-03,1.339,0.507,-0.507,550,125,-125,6102,238,-238,4.273,0.264,-0.264,1.201,0.538,-0.538,-0.24,0.3,-0.3,q1_q16_stellar,Active,12/19/13,285.968719,41.363564,12.561
6525280,K04277.01,FALSE POSITIVE,FALSE POSITIVE,1.710280313,9.39E-06,-9.39E-06,131.62269,2.69E-03,-2.69E-03,3.82E+01,2.70E+00,-2.70E+00,2.973,0.256,-0.256,0.0213,6.65E-02,-6.65E-02,0.44,2.70E+00,-2.70E+00,83.6,4.75E+01,-4.75E+01,0.0280517,1.03E-07,-1.03E-07,0,,,,,,3.97,5.4,-5.4,0.00579,1.68E-03,-1.68E-03,0.683,0.198,-0.198,1695,517,-517,6190,207,-207,4.373,0.353,-0.353,1.081,0.655,-0.655,-0.22,0.32,-0.32,q1_q16_stellar,Active,12/19/13,292.744934,41.93486,13.388
5446285,K00142.02,FALSE POSITIVE,FALSE POSITIVE,339.4293408,0.00E+00,0.00E+00,187.5194914,0.00E+00,0.00E+00,3.55E+02,0.00E+00,0.00E+00,7.5,0,0,0.126984,0.00E+00,0.00E+00,0.1,0.00E+00,0.00E+00,89.98,0.00E+00,0.00E+00,0.924437,0.00E+00,0.00E+00,0,,,,,,349.931089,0,0,0.017050528,0.00E+00,0.00E+00,1.50895,0,0,230,0,0,,,,,,,0.811,0,0,,,,,Active,7/31/13,291.148071,40.669399,13.113
5078025,K04211.01,FALSE POSITIVE,FALSE POSITIVE,0.6962643,9.70E-06,-9.70E-06,131.887,2.30E-03,-2.30E-03,1.08E+02,1.20E+01,-1.20E+01,1.93,0.73,-0.73,0.03,1.30E-01,-1.30E-01,0.6,2.70E+00,-2.70E+00,76,9.50E+01,-9.50E+01,0.0154142,1.40E-07,-1.40E-07,0,,,,,,2.3,4.1,-4.1,0.0099,4.70E-03,-4.70E-03,0.98,0.47,-0.47,2003,418,-418,,,,,,,0.909,0,0,,,,,Active,9/5/13,283.723785,40.23756,15.034
1724719,K04212.01,CANDIDATE,CANDIDATE,5.79175242,2.96E-05,-2.96E-05,133.36561,3.70E-03,-3.70E-03,1.28E+02,8.60E+00,-8.60E+00,3.182,0.234,-0.234,0.068,3.62E-01,-3.62E-01,0.7,1.80E+00,-1.80E+00,86,1.97E+01,-1.97E+01,0.0639819,2.18E-07,-2.18E-07,0,,,,,,10.1,24.4,-24.4,0.0111,5.34E-03,-5.34E-03,1.316,0.634,-0.634,1125,398,-398,6185,221,-221,4.383,0.392,-0.392,1.087,0.765,-0.765,-0.12,0.32,-0.32,q1_q16_stellar,Active,12/19/13,292.204712,37.221218,13.96
8120608,K00571.05,CANDIDATE,CONFIRMED,129.94338,1.68E-03,-1.68E-03,176.837,1.06E-02,-1.06E-02,4.90E+02,4.40E+01,-4.40E+01,5.41,3.1,-3.1,0.12,3.30E+00,-3.30E+00,0.3,3.50E+01,-3.50E+01,89.9,1.26E+01,-1.26E+01,0.392981,3.38E-06,-3.38E-06,0,,,,,,178,2215,-2215,0.0204,5.30E-02,-5.30E-02,1.02,2.7,-2.7,179.5,12.3,-12.3,3761,77,-77,4.793,0.078,-0.078,0.46,0.06,-0.06,-0.21,0.11,-0.11,q1_q16_stellar,Active,12/19/13,298.65271,43.955021,14.625
11968463,K02433.04,CANDIDATE,CANDIDATE,27.903791,4.03E-04,-4.03E-04,154.9449,1.26E-02,-1.26E-02,3.18E+02,3.18E+01,-3.18E+01,5.35,1.2,-1.2,0.28,1.40E+00,-1.40E+00,0.818,9.43E-01,-9.43E-01,88.06,6.70E+00,-6.70E+00,0.185506,1.78E-06,-1.78E-06,0,,,,,,24.1,55.6,-55.6,0.01822,8.02E-03,-8.02E-03,2.29,1,-1,694,264,-264,6308,282,-282,4.353,0.405,-0.405,1.153,0.873,-0.873,-0.08,0.32,-0.32,q1_q16_stellar,Active,12/19/13,294.33847,50.33654,15.212
1724719,K04212.02,CANDIDATE,CANDIDATE,10.09903173,9.80E-05,-9.80E-05,132.31948,7.35E-03,-7.35E-03,1.06E+02,1.20E+01,-1.20E+01,3.112,0.397,-0.397,0.029,5.80E-01,-5.80E-01,0,8.06E+02,-8.06E+02,90,1.85E+03,-1.85E+03,0.0926908,5.99E-07,-5.99E-07,0,,,,,,25,225,-225,0.0094,1.72E-02,-1.72E-02,1.12,2,-2,934,330,-330,6185,221,-221,4.383,0.392,-0.392,1.087,0.765,-0.765,-0.12,0.32,-0.32,q1_q16_stellar,Active,12/19/13,292.204712,37.221218,13.96
5632701,K04213.01,FALSE POSITIVE,FALSE POSITIVE,3.675331,5.40E-05,-5.40E-05,131.6505,7.70E-03,-7.70E-03,5.29E+01,4.70E+00,-4.70E+00,6.16,0.97,-0.97,0.05,3.50E-01,-3.50E-01,0.4,6.40E+00,-6.40E+00,84,1.06E+02,-1.06E+02,0.0472477,4.60E-07,-4.60E-07,0,,,,,,4,13,-13,0.0068,4.50E-03,-4.50E-03,0.81,0.53,-0.53,1288,252,-252,,,,,,,1.087,0,0,,,,,Active,9/5/13,295.420471,40.842659,13.997
10549924,K04214.01,FALSE POSITIVE,FALSE POSITIVE,0.7158283,8.40E-06,-8.40E-06,132.0619,1.00E-03,-1.00E-03,7.10E+01,7.20E+00,-7.20E+00,0.961,0.073,-0.073,0.026,6.10E-02,-6.10E-02,0.83,4.30E-01,-4.30E-01,75,2.20E+01,-2.20E+01,0.0150489,1.20E-07,-1.20E-07,0,,,,,,3.3,3.3,-3.3,0.0088,2.20E-03,-2.20E-03,0.85,0.21,-0.21,1900,427,-427,,,,,,,0.889,0,0,,,,,Active,7/31/13,297.220459,47.748249,13.467
9366617,K04215.01,CANDIDATE,CANDIDATE,26.5489536,3.36E-04,-3.36E-04,137.2389,1.05E-02,-1.05E-02,1.54E+02,1.17E+01,-1.17E+01,8.004,0.756,-0.756,0.132,9.68E-01,-9.68E-01,0.55,4.20E+00,-4.20E+00,88.5,1.60E+01,-1.60E+01,0.178331,1.50E-06,-1.50E-06,0,,,,,,21.5,70.4,-70.4,0.0117,9.16E-03,-9.16E-03,2.75,2.2,-2.2,837,230,-230,5456,216,-216,3.802,0.599,-0.599,2.154,1.172,-1.172,-0.24,0.38,-0.38,q1_q16_stellar,Active,12/19/13,299.861816,45.827351,13.961
6187341,K04216.01,FALSE POSITIVE,FALSE POSITIVE,0.984603724,4.56E-06,-4.56E-06,132.377889,7.59E-04,-7.59E-04,5.51E+02,3.90E+01,-3.90E+01,0.9425,0.0665,-0.0665,0.024,1.13E-01,-1.13E-01,0.41,4.30E+00,-4.30E+00,86.9,3.93E+01,-3.93E+01,0.0171378,5.29E-08,-5.29E-08,0,,,,,,7.5,15.2,-15.2,0.0217,1.28E-02,-1.28E-02,1.7,1,-1,1419,138,-138,4971,212,-212,4.566,0.067,-0.067,0.718,0.126,-0.126,-0.3,0.38,-0.38,q1_q16_stellar,Active,12/19/13,285.256165,41.595589,15.986
5702637,K04217.01,FALSE POSITIVE,FALSE POSITIVE,1.038898198,6.44E-06,-6.44E-06,132.380197,7.05E-04,-7.05E-04,2.14E+02,1.93E+01,-1.93E+01,1.9889,0.0888,-0.0888,0.0296,6.45E-02,-6.45E-02,0.3,3.10E+00,-3.10E+00,85.5,5.06E+01,-5.06E+01,0.0225074,9.31E-08,-9.31E-08,0,,,,,,3.86,3.7,-3.7,0.01368,2.47E-03,-2.47E-03,2.165,0.391,-0.391,2494,1291,-1291,7043,290,-290,4.264,0.525,-0.525,1.45,1.496,-1.496,-0.02,0.46,-0.46,q1_q16_stellar,Active,12/19/13,290.866058,40.901581,12.114
8309169,K04218.01,FALSE POSITIVE,FALSE POSITIVE,293.814,1.20E-02,-1.20E-02,258.036,2.30E-02,-2.30E-02,4.62E+02,6.30E+01,-6.30E+01,15.3,4.8,-4.8,0.3,5.00E+00,-5.00E+00,0,2.30E+01,-2.30E+01,89.9,9.90E+00,-9.90E+00,0.887417,2.40E-05,-2.40E-05,0,,,,,,143,1014,-1014,0.02,2.80E-02,-2.80E-02,2.1,3,-3,286,82,-82,,,,,,,0.991,0,0,,,,,Active,7/31/13,295.155457,44.294861,15.099
4678919,K04219.01,FALSE POSITIVE,FALSE POSITIVE,1.878844469,8.51E-06,-8.51E-06,133.09143,2.05E-03,-2.05E-03,8.31E+01,6.20E+00,-6.20E+00,3.133,0.451,-0.451,0.026,2.28E-01,-2.28E-01,0.1,2.91E+01,-2.91E+01,88,3.71E+02,-3.71E+02,0.0290825,8.78E-08,-8.78E-08,0,,,,,,4.6,17.4,-17.4,0.00833,7.12E-03,-7.12E-03,0.784,0.67,-0.67,1406,421,-421,5851,158,-158,4.534,0.392,-0.392,0.863,0.515,-0.515,-0.26,0.3,-0.3,q1_q16_stellar,Active,12/19/13,297.427429,39.781139,13.689
5563080,K04220.01,FALSE POSITIVE,FALSE POSITIVE,0.7854919,7.80E-06,-7.80E-06,131.85028,8.30E-04,-8.30E-04,1.66E+02,1.60E+01,-1.60E+01,0.88,0.1,-0.1,0.11,3.90E-01,-3.90E-01,0.94,2.00E-01,-2.00E-01,68,3.80E+01,-3.80E+01,0.0154692,1.00E-07,-1.00E-07,0,,,,,,2.5,3.6,-3.6,0.0152,5.60E-03,-5.60E-03,1.44,0.53,-0.53,1760,454,-454,,,,,,,0.865,0,0,,,,,Active,7/31/13,298.923615,40.749538,14.333
